MSOA11CD,MSOA11NM_x,LAD11CD_x,LAD11NM_x,RGN11CD,RGN11NM,USUALRES,HHOLDRES,COMESTRES,POPDEN_x,HHOLDS,AVHHOLDSZ,geometry,area_km2_x,MSOA11NM_y,LAD11CD_y,LAD11NM_y,POPDEN_y,area_km2_y,accident_index,length,accident_population_density,bike_length_per_km2,cluster
E02000174,Camden 009,E09000007,Camden,E12000007,London,8714,8703,11,159.7,3822,2.3,"POLYGON ((-14737.019215731587 6719570.861932346, -14604.665538227751 6719454.7095717555, -14551.255878453461 6719282.781390382, -14542.015983331594 6719251.952840438, -14412.528940997801 6718996.08816465, -14365.908066945318 6718970.621989172, -14529.662201689887 6718782.327406939, -14583.482387672493 6718825.03503341, -14616.882610035882 6718866.324490423, -14620.498539661228 6718871.862931444, -14674.016523360368 6718847.815406685, -14820.066142861357 6718829.3247989, -14754.830647068791 6718670.604366494, -14809.868793483267 6718610.929018385, -14731.649741745936 6718545.527243785, -14871.942724233799 6718384.21182935, -14967.857994923193 6718526.70709368, -15028.889067237445 6718536.839038683, -15071.318578874228 6718293.8811094, -15143.269535924721 6718270.993831923, -15128.720166799718 6718237.859496739, -15239.849261556874 6718121.585694263, -15329.420595659505 6718197.915038897, -15428.665156076378 6718082.945504188, -15362.407126087393 6718035.798097383, -15375.280297351923 6717969.990140856, -15500.263474752377 6718011.831205918, -15563.745840084448 6717982.15470977, -15583.208425500412 6718014.807266119, -15707.45296843638 6717974.188025979, -15767.021014762742 6717874.218552461, -15775.693769829484 6718040.588439473, -15758.600310604985 6718144.392854305, -15757.865932327777 6718301.166896315, -15767.565872201068 6718356.998536848, -15778.196894562385 6718581.135751383, -15748.10791414497 6718730.019979814, -15739.897749293064 6718770.1620967435, -15735.14980349636 6718793.3614853835, -15705.55098183663 6718955.912808799, -15649.046268236383 6718950.240789549, -15437.615387445192 6718927.977345054, -15037.454091866246 6718882.855349334, -15030.69332411509 6718944.338329204, -15206.33543022358 6718956.9122419115, -15298.193995918402 6719015.98507639, -15430.024514847828 6719000.016078593, -15421.122652448052 6719075.940243744, -15313.861127272505 6719063.543965706, -15306.726310286793 6719141.981558794, -15511.064603155188 6719181.49436028, -15605.755822474472 6719321.530435075, -15365.213059905709 6719317.597070856, -15358.799094694506 6719375.054883691, -15433.536814829738 6719413.520482366, -15375.138563898254 6719666.79573664, -15328.662633291686 6719658.116905736, -15344.42802306972 6719503.811127498, -15057.213639526684 6719477.3268946875, -15061.282303037087 6719534.040928492, -15126.15194887201 6719530.287903304, -15096.439049749284 6719721.254363942, -15254.43112964148 6719746.992375291, -15261.091971894264 6719785.858914371, -15249.276020918527 6719802.955821002, -15265.409469091672 6719858.946495905, -15134.119521123575 6719938.687873467, -15193.971248274695 6720005.13128023, -15169.952109166044 6720054.018396227, -15145.644663409317 6720042.405939721, -15010.476147011019 6719896.804675452, -15006.367938713534 6719889.000799446, -14925.20487732983 6719775.115809641, -14818.286419940767 6719656.504258942, -14743.20701246338 6719577.381055095, -14737.019215731587 6719570.861932346))",0.5416844966794947,Camden 009,E09000007,Camden,159.7,0.5416844966794947,17.0,1.0812573305171542,0.10644959298685035,1.9961016738437605,0.0
E02000175,Camden 010,E09000007,Camden,E12000007,London,8848,8846,2,127.9,4277,2.1,"POLYGON ((-20358.348250369134 6719214.106534061, -20198.509952748147 6719008.090924432, -20043.951588039996 6718703.3748192275, -19987.261263995933 6718612.322164621, -20051.663787102683 6718576.331115715, -20222.62293071339 6718702.881447836, -20349.21510989524 6718711.605088268, -20472.07113930739 6718692.656049112, -20802.75754047849 6718629.863461532, -21011.605287351525 6718602.810120886, -21022.629566093077 6718536.3974906495, -21102.81139044315 6718501.474278517, -21113.31886747701 6718295.438037861, -21224.938667446066 6718304.7161566075, -21213.960800454595 6718421.842179268, -21362.596931725908 6718456.38103984, -21407.471796425216 6718368.250211364, -21485.150645036792 6718386.367511483, -21479.166234881905 6718438.138874926, -21702.34071900415 6718420.855887951, -21721.39236845127 6718419.051135652, -21752.410175467514 6718416.1145446915, -21796.05599746088 6718250.631209512, -21866.024582176717 6718212.170378645, -21935.385306804958 6718269.139838858, -21900.956115510737 6718435.600561638, -22017.858241416012 6718443.670487783, -22023.5569254884 6718502.8330485225, -22051.45888090619 6718505.115765467, -22152.576724666214 6718516.985577343, -22072.539896067825 6718605.725092545, -21887.585446055615 6718656.827182653, -21905.807853292095 6718725.861039145, -21693.893278678835 6718757.3611045685, -21609.547295551693 6718894.698296519, -21754.535657104654 6718921.558006582, -21766.056072290805 6719016.42329107, -21845.882550231596 6719038.571004457, -21916.54308176247 6719062.220373157, -21974.734561653757 6718990.7707342245, -22052.890522116053 6719018.317722402, -22128.978522822264 6719316.9274658635, -22155.60603188058 6719398.225139166, -22169.85418987627 6719441.730662323, -22058.29029156477 6719480.937171331, -21934.697224787404 6719517.786044235, -21784.390402474386 6719525.405247863, -21731.532561788463 6719528.0806532595, -21631.1684910958 6719534.477304072, -21536.73395337906 6719556.458327002, -21359.00633128426 6719558.243848478, -21172.10810240505 6719628.556491705, -21013.275008390352 6719691.5127204545, -20861.947804956213 6719630.258144675, -20703.36972662244 6719571.541606275, -20468.790852466227 6719325.019431046, -20458.65208156735 6719314.348153915, -20358.348250369134 6719214.106534061))",0.6915625334769975,Camden 010,E09000007,Camden,127.9,0.6915625334769975,27.0,1.6847348378194864,0.2111024237685692,2.4361279801395193,0.0
E02000176,Camden 011,E09000007,Camden,E12000007,London,6373,6289,84,160.2,3261,1.9,"POLYGON ((-18186.530213705442 6718868.97514406, -18254.917035541945 6718778.003982612, -18320.20260235669 6718843.482644878, -18397.227008749647 6718874.007606422, -18444.51439339953 6718789.397086017, -18366.455510492342 6718748.522039774, -18396.837717210597 6718680.60400672, -18335.342605144644 6718620.806674218, -18328.296224163692 6718594.877377028, -18328.476247208248 6718464.183243939, -18442.098439645124 6718497.049913623, -18484.931255250383 6718430.158137718, -18446.335364450646 6718296.190101949, -18499.2236014263 6718285.674220235, -18591.539929915754 6718267.646538233, -18580.93778171661 6718205.200149176, -18642.985987972035 6718174.696751808, -18910.589180283783 6718129.66280074, -18895.864627508352 6718034.240152128, -19131.930050645326 6717983.671561005, -19145.1577855629 6718066.405840293, -19068.03286964556 6718082.5409161, -19087.05888844409 6718160.898598159, -19173.674545329333 6718157.50440842, -19209.437469601264 6718219.924727203, -19212.93237288149 6718225.858425961, -19287.74701994129 6718161.16601207, -19266.434084354565 6718119.371626128, -19471.74878121498 6718041.026498521, -19476.173963781894 6718209.970494913, -19407.60483220321 6718259.214277777, -19295.62879469536 6718349.297649383, -19228.71342572508 6718460.5656405045, -19224.34185046297 6718622.944632799, -19204.824284824947 6718692.888737378, -19144.520316512477 6718798.016151526, -19019.396333396813 6718927.403001429, -19072.321198247868 6718991.147005607, -19105.935420680828 6719030.451983808, -19054.642652354567 6719099.419327382, -18904.03553652568 6719214.024855714, -18888.551130081625 6719226.877194129, -18739.77440132208 6719371.64127551, -18591.093794820204 6719518.065827824, -18508.931158260883 6719423.695789586, -18492.726405815487 6719405.084147154, -18424.223139908892 6719326.401288367, -18299.607583703328 6719197.278158579, -18210.34591773395 6719113.198655911, -18190.722994560118 6719095.016198454, -18036.855475968707 6718966.105953516, -18186.530213705442 6718868.97514406))",0.397173896404445,Camden 011,E09000007,Camden,160.2,0.397173896404445,5.0,0.09733693721244091,0.031210986267166046,0.24507385327590114,0.0
E02000177,Camden 012,E09000007,Camden,E12000007,London,8948,8863,85,170.9,3865,2.3,"POLYGON ((-17432.20573883963 6719169.75554378, -17428.415103269905 6719094.2434580885, -17378.767724264682 6719103.315715148, -17237.938957450835 6719129.095537422, -17096.690819241907 6719156.509231254, -17092.262423623106 6719148.7956164, -17034.11759183939 6719023.209843404, -17015.48189800581 6719040.973735763, -16963.718754220914 6719005.474337587, -16920.76353486057 6719054.178786525, -16848.19728253008 6718886.241894168, -16801.953424689545 6718777.794613471, -16674.453681462794 6718783.241956183, -16671.51264881744 6718719.3333262205, -16670.160680624984 6718679.244255097, -16609.687878253535 6718677.982468676, -16587.48392045251 6718593.860605392, -16635.030191856527 6718580.991482673, -16586.16060170875 6718588.849827734, -16551.345656027806 6718450.040217867, -16470.411614397573 6718465.346533235, -16328.860702610807 6718518.557876124, -16324.170288389305 6718491.204428335, -16300.85145107219 6718355.219361181, -16282.321639413889 6718256.806312563, -16247.225231172966 6718090.907305677, -16226.727071669591 6718036.619286802, -16403.007393322885 6717823.20914594, -16578.098278480076 6717895.159658202, -16589.72267097029 6717898.919960809, -16999.062907316893 6718062.103140374, -17228.049156164663 6717972.146175281, -17253.633497458748 6717932.931982235, -17272.542419249858 6717872.528216204, -17345.555539842528 6717880.102415255, -17836.994297491856 6717878.927384378, -17844.699030327556 6718051.777946903, -17763.084381046316 6718057.358825416, -17837.612313876925 6718200.597661334, -17846.342093912008 6718210.414371291, -17878.93315133774 6718247.071271656, -17753.099323979703 6718388.788803928, -17598.689606030694 6718565.728357522, -17530.03798096761 6718532.7491523, -17508.17960356845 6718578.094347565, -17500.98494708495 6718642.516567054, -17604.109631213865 6718722.171475885, -17512.520498064667 6718727.128303601, -17512.816746575205 6718790.102180189, -17570.14583388014 6718788.077703849, -17572.125895615496 6718967.741312594, -17555.063435111395 6719153.665076792, -17432.20573883963 6719169.75554378))",0.5252603677260462,Camden 012,E09000007,Camden,170.9,0.5252603677260462,19.0,0.867858987925162,0.11117612638970158,1.6522453267934367,0.0
E02000178,Camden 013,E09000007,Camden,E12000007,London,8857,8823,34,157.7,4280,2.1,"POLYGON ((-22432.654515060585 6719363.779784738, -22422.381685506512 6719277.350388019, -22358.407433231394 6719339.028212123, -22329.14206386811 6719244.429174897, -22123.10138903238 6719135.666524958, -22222.62120578745 6719258.804199607, -22128.978522941794 6719316.927465917, -22052.89052165318 6719018.317722363, -21974.73456148181 6718990.770734718, -21916.543082670494 6719062.220373829, -21845.88255012384 6719038.571004351, -21766.0560718123 6719016.423290812, -21754.53565712674 6718921.5580066275, -21609.547295516415 6718894.698296243, -21693.8932788738 6718757.36110418, -21905.8078531122 6718725.861038971, -21887.585445604807 6718656.827182478, -22072.53989598358 6718605.725093029, -22152.57672472085 6718516.98557684, -22051.458881052313 6718505.115765459, -22023.55692614015 6718502.833048902, -22017.858242105045 6718443.670488716, -21900.95611605666 6718435.600561125, -21935.385306442553 6718269.139839679, -21866.02458249365 6718212.170378836, -21870.939671648026 6718158.730337589, -21720.634763492326 6718139.233063066, -21642.520934027467 6718120.991889677, -21509.475989424656 6718131.906380142, -21471.680068978952 6718193.52627076, -21410.796749735295 6718196.347976354, -21449.797416058 6718131.006197462, -21486.375945724296 6717910.47056261, -21509.960968490697 6717810.8085262505, -21443.859827543547 6717716.10667478, -21423.339118299446 6717647.63007311, -21475.66720123492 6717603.806932997, -21553.968734797927 6717625.813061036, -21613.75214992341 6717793.00601077, -21726.465299135845 6717797.454240647, -21705.822383834384 6717753.800031915, -21663.855287126462 6717467.430822401, -21640.101565487286 6717408.4257992115, -21697.787221063154 6717366.482969546, -21710.40658452892 6717425.374656264, -21770.703057227667 6717348.485354614, -21907.152466802214 6717537.380393065, -21979.97403775836 6717632.282634384, -22123.629246958597 6717822.510926, -22207.10416964382 6717931.480982963, -22302.127537388842 6718062.689625208, -22420.219436529806 6718229.240511028, -22480.863911389388 6718323.907132972, -22607.88933642625 6718515.508313318, -22663.498989922988 6718594.355089025, -22680.77034516528 6718621.916575253, -22703.585325965378 6718658.212018506, -22773.62084907012 6718766.251099774, -22802.64726698215 6718809.550779007, -22857.569900155573 6718892.486977736, -22880.128609258118 6718927.17992403, -22944.564076528754 6719023.977431498, -22990.950686635286 6719090.970877662, -23053.54004470659 6719175.119250775, -23109.826504812278 6719249.1032729475, -23134.66111692242 6719281.4864696665, -23151.685979591282 6719303.687268091, -23184.215569759508 6719342.2996456325, -23156.46820257823 6719372.92315028, -23111.96898283789 6719375.350759364, -23017.602078700435 6719285.147606819, -22946.376389494886 6719335.5986878835, -22922.718874340364 6719302.116760138, -22861.69268448477 6719331.197870336, -22864.3091167533 6719492.44881458, -22959.120880065177 6719587.536869447, -22859.994422006013 6719663.188620404, -22518.889847447175 6719429.408957362, -22395.600953420708 6719376.14106692, -22432.654515060585 6719363.779784738))",0.5606325271277912,Camden 013,E09000007,Camden,157.7,0.5606325271277912,34.0,1.2455516915172649,0.2155992390615092,2.221690021980035,0.0
E02000179,Camden 014,E09000007,Camden,E12000007,London,6329,6305,24,165.5,2870,2.2,"POLYGON ((-18006.68407037781 6718930.9691420905, -17859.33659730898 6718766.777476556, -17840.66011499412 6718745.17235384, -17819.389002677945 6718724.598035212, -17809.022034707028 6718716.72579796, -17598.689606277585 6718565.728358178, -17753.099323957682 6718388.788804553, -17878.933151405603 6718247.071270993, -17846.342093578998 6718210.414371015, -17837.612314094422 6718200.597660977, -17763.08438094344 6718057.358825844, -17844.6990299653 6718051.777946815, -17836.994297130357 6717878.927384061, -18057.634087110688 6717794.803464936, -18061.637501136625 6717803.467082576, -18230.829831728974 6717780.956834678, -18505.023745263486 6717741.700720036, -18831.820264088678 6717690.807005268, -18917.637290475923 6717679.850311088, -19074.717054269087 6717756.630989586, -19130.53549313729 6717859.537333657, -19266.434084051303 6718119.371626117, -19287.74702021251 6718161.166012123, -19212.932373138865 6718225.858426105, -19209.43746982045 6718219.924727375, -19173.674545984115 6718157.504407947, -19087.0588879438 6718160.898597416, -19068.03286938377 6718082.540916321, -19145.157785836436 6718066.405840907, -19131.930050917745 6717983.671561075, -18895.864626807852 6718034.240152576, -18910.58917991095 6718129.662800167, -18642.98598729648 6718174.696751956, -18580.937781755598 6718205.200149224, -18591.539930090694 6718267.646538794, -18499.223600966034 6718285.67422038, -18446.335364231803 6718296.190101611, -18484.93125538698 6718430.158137322, -18442.098439775367 6718497.049913781, -18328.47624669035 6718464.183243338, -18328.296224046775 6718594.877376839, -18335.342604970996 6718620.806674082, -18396.837716763483 6718680.604007121, -18366.455510915795 6718748.522039956, -18444.51439327438 6718789.397085888, -18397.227008404563 6718874.007606274, -18320.202602523477 6718843.482644871, -18254.91703528749 6718778.003982381, -18186.530213996193 6718868.975144455, -18036.855475802942 6718966.105953669, -18006.68407037781 6718930.9691420905))",0.38384505829495025,Camden 014,E09000007,Camden,165.5,0.38384505829495025,7.0,0.12825510257616599,0.04229607250755287,0.3341324834189047,0.0
E02000180,Camden 015,E09000007,Camden,E12000007,London,8202,7662,540,169.0,3394,2.3,"POLYGON ((-14365.90806649852 6718970.621989701, -14139.315116696114 6718678.905997245, -14117.37943303502 6718571.760377577, -14072.231057371204 6718277.24735067, -14045.074278114776 6718088.374719526, -14030.10010821704 6717983.145644687, -14017.93504830789 6717898.991721862, -13969.431075693292 6717687.892333896, -13929.047427014595 6717587.7709750915, -13924.602962583007 6717575.875151499, -14199.864294470643 6717564.949401588, -14342.598476637764 6717572.995355214, -14550.461506573422 6717576.546419572, -14590.00433337292 6717754.187150391, -14599.443814588916 6717799.235524589, -14636.260405320938 6717916.730172848, -14652.8802809579 6717914.553097918, -14885.210786000089 6717843.63422294, -15034.905654819102 6717781.001716603, -15124.115433948064 6717730.985769375, -15076.083743086121 6717662.830951323, -15316.269517311535 6717534.313493594, -15437.998126775932 6717754.036990545, -15498.822369772673 6717867.030622254, -15563.745839858713 6717982.1547097135, -15500.26347475348 6718011.831205769, -15375.280297427329 6717969.990140904, -15362.407125862526 6718035.79809656, -15428.665156243113 6718082.945503944, -15329.420595898599 6718197.915039046, -15239.849261819641 6718121.585694317, -15128.720166331825 6718237.859496234, -15143.26953560819 6718270.993832182, -15071.318579369867 6718293.881110023, -15028.889067788914 6718536.839038659, -14967.857995038346 6718526.707094093, -14871.942723830942 6718384.211829816, -14731.649741857102 6718545.52724386, -14809.868793563357 6718610.929018201, -14754.830647014927 6718670.604366067, -14820.066143211794 6718829.324799024, -14674.01652292902 6718847.815407593, -14620.498539765833 6718871.8629311565, -14616.882609571277 6718866.324490363, -14583.482387099364 6718825.035034222, -14529.662202340203 6718782.327406514, -14365.90806649852 6718970.621989701))",0.4856208056745541,Camden 015,E09000007,Camden,169.0,0.4856208056745541,27.0,1.295350732564307,0.15976331360946747,2.6674119342250857,0.0
E02000181,Camden 016,E09000007,Camden,E12000007,London,7708,7703,5,142.5,3657,2.1,"POLYGON ((-20383.707558025533 6718279.4993035495, -20373.581138150985 6718231.3187580565, -20315.09505864342 6718228.720843238, -20235.492086374037 6718304.764500521, -20161.86436918167 6718269.996168298, -20185.40701798611 6718242.401602902, -20106.10989862472 6718319.716935517, -20173.63312272743 6718140.48322248, -20155.79214831184 6718118.534126869, -20031.755154014336 6718060.270375273, -20102.853235472474 6717842.718473755, -20108.32715785605 6717815.293069895, -20071.518738746796 6717767.762880356, -20013.93485529344 6717728.042244651, -20034.997858825718 6717681.167192408, -20136.77532888697 6717697.571278538, -20363.211149396015 6717595.907253855, -20370.332886577406 6717590.70082226, -20599.70994073547 6717501.49943805, -20701.910900117655 6717501.576797528, -20860.18997333578 6717491.314628113, -20950.90710904381 6717519.246985166, -20961.904217048002 6717522.594159682, -21025.0993014453 6717564.7543421, -21067.23925179801 6717516.351857544, -21125.882694749063 6717562.9788810145, -21337.686484633057 6717560.334590178, -21407.04352580478 6717577.085844373, -21423.339118443702 6717647.6300728815, -21443.859828105855 6717716.106674642, -21509.96096883233 6717810.808526267, -21486.375946033695 6717910.470562286, -21449.797415179488 6718131.00619651, -21410.796749909176 6718196.3479768215, -21471.680068571557 6718193.526270341, -21509.475989415318 6718131.906379885, -21642.520934679706 6718120.991890145, -21720.634763458125 6718139.233063484, -21870.939671516247 6718158.730337672, -21866.024582536047 6718212.17037889, -21796.05599768652 6718250.631209452, -21752.410175266243 6718416.114544164, -21721.39236824744 6718419.051135636, -21702.340718723328 6718420.855888033, -21479.16623497323 6718438.138874498, -21485.150645120648 6718386.367511453, -21407.471796029684 6718368.250211006, -21362.596931717275 6718456.381039518, -21213.960799933488 6718421.84217961, -21224.93866720299 6718304.716156564, -21113.318868266855 6718295.438037543, -21102.811390213654 6718501.474278373, -21022.629566269392 6718536.397491294, -21011.60528763023 6718602.810121204, -20802.75754071657 6718629.863461869, -20472.071139029613 6718692.656048891, -20349.215110194382 6718711.605088023, -20348.475873524585 6718647.936960351, -20382.320521873095 6718600.229588936, -20349.833117998907 6718458.769463867, -20215.06728316511 6718445.093835824, -20383.707558025533 6718279.4993035495))",0.5397786056186361,Camden 016,E09000007,Camden,142.5,0.5397786056186361,6.0,1.2655147771392807,0.042105263157894736,2.344507107110857,0.0
E02000182,Camden 017,E09000007,Camden,E12000007,London,6697,6638,59,83.9,2963,2.2,"POLYGON ((-20222.622930805897 6718702.881448698, -20051.663786871602 6718576.331115788, -19987.261263351007 6718612.322164749, -19916.61201821695 6718482.424600266, -19708.92508941814 6718302.747903223, -19562.415459889395 6718186.00308659, -19482.473159732628 6718035.14450508, -19471.74878168446 6718041.026498956, -19266.434084667217 6718119.37162652, -19130.53549296793 6717859.5373334475, -19074.717054006684 6717756.63099002, -18917.637291134466 6717679.850310544, -18831.820264273243 6717690.807004755, -18505.02374542539 6717741.700719778, -18230.829832107785 6717780.95683535, -18061.637501297348 6717803.467082687, -18057.634086825336 6717794.80346435, -18055.263167780973 6717789.606080577, -17991.74146185235 6717631.633745405, -17794.20768965592 6717427.061212283, -17841.921978309794 6717341.736343613, -17997.037148633743 6717058.024829297, -17865.44727863907 6716888.565425543, -17908.409275607 6716868.107005258, -18163.198654547014 6716743.837382336, -18243.469227731577 6716692.278056796, -18363.45699727203 6716619.769312075, -18535.86472241136 6716811.225055816, -18739.76319476232 6717028.079656975, -18873.441966222123 6717124.03919364, -19023.407197385903 6716980.16330223, -19082.615157184533 6717031.536679246, -19144.88173398241 6717085.5535639115, -19313.879098723617 6716950.182197508, -19385.377011943976 6717052.799649908, -19362.6899850156 6717281.722248328, -19417.885784683665 6717288.2745153215, -19467.642004024125 6717294.159238382, -19559.50899106164 6717305.081588901, -19577.109630173065 6717307.124621689, -19854.842787626327 6717337.934384508, -19954.560684542234 6717587.798182831, -19981.508020209913 6717679.489955432, -20034.99785871858 6717681.167192252, -20013.934855824635 6717728.042244302, -20071.51873851944 6717767.762880744, -20108.327157321524 6717815.293069745, -20102.853235306695 6717842.718473451, -20031.755154249717 6718060.270375578, -20155.79214762867 6718118.534126432, -20173.633122078896 6718140.483221653, -20106.109898934166 6718319.716935068, -20185.407017894864 6718242.401603077, -20161.86436889738 6718269.996167906, -20235.49208556742 6718304.764501109, -20315.095058445233 6718228.72084228, -20373.581137388115 6718231.318757836, -20383.70755800929 6718279.49930347, -20215.067283362863 6718445.093835476, -20349.833117918773 6718458.769464179, -20382.320522190734 6718600.229588761, -20348.475874045584 6718647.936959461, -20349.21511031723 6718711.605088164, -20222.622930805897 6718702.881448698))",0.8018306342762174,Camden 017,E09000007,Camden,83.9,0.8018306342762174,30.0,2.140076507003749,0.3575685339690107,2.6689882071361817,0.0
E02000183,Camden 018,E09000007,Camden,E12000007,London,7913,7909,4,102.5,3881,2.0,"POLYGON ((-16172.869398341307 6718250.918098193, -16185.90018248104 6718109.174272504, -16125.975523226603 6718222.046606062, -16092.40245387725 6718182.635856588, -16044.51888658053 6718256.158045992, -15996.203820407094 6718071.024918591, -15913.000479102946 6718074.866376651, -15873.11710024337 6718059.9039492775, -15846.256859343743 6717938.5878615435, -15889.612344648609 6717907.1958978865, -15954.222934352892 6717970.033200604, -16056.229120857166 6717957.248762848, -16020.826342248602 6717816.441487999, -16054.02431443067 6717765.217056706, -16050.23668934711 6717682.633679197, -16159.261412144993 6717618.092598758, -16239.664821380667 6717691.545760434, -16284.841205587385 6717653.418017846, -16223.85350910529 6717561.5747666815, -16276.91912186793 6717511.832869991, -16158.710804003047 6717483.897762806, -16111.95845220035 6717408.864591493, -16186.974112620119 6717390.621056187, -16248.719799314182 6717324.763402726, -16198.661665508746 6717196.234222252, -16314.919267827701 6716937.014366743, -16318.717987217633 6716850.20480819, -16280.265009949977 6716793.016388096, -16344.210747270572 6716684.980155844, -16605.846184822483 6716854.89043876, -16941.630760183063 6716935.210679774, -17002.188598153007 6716931.1819733335, -17217.670732958613 6716902.29501446, -17749.090927375677 6716723.84001834, -17865.447278265714 6716888.565425727, -17997.037149119107 6717058.024829604, -17841.921977667578 6717341.736344048, -17794.207689602576 6717427.061213253, -17991.741461820726 6717631.633746117, -18055.263167986457 6717789.60608155, -18057.634087340095 6717794.803464998, -17836.994297868612 6717878.927383869, -17345.5555394444 6717880.10241567, -17272.54241969299 6717872.528215798, -17253.633497205585 6717932.931982603, -17228.049157038542 6717972.146174762, -16999.06290741989 6718062.103139694, -16589.722670849835 6717898.91996064, -16578.09827873346 6717895.159658129, -16403.007393125004 6717823.209146523, -16226.727071678488 6718036.619286881, -16247.225230776585 6718090.907305122, -16282.321638664114 6718256.806312117, -16300.851451537676 6718355.2193613965, -16157.042907976182 6718325.3143618, -16051.253078757249 6718319.823407869, -16172.869398341307 6718250.918098193))",0.769139839203447,Camden 018,E09000007,Camden,102.5,0.769139839203447,15.0,2.785057232846918,0.14634146341463414,3.6210024379067898,1.0
E02000184,Camden 019,E09000007,Camden,E12000007,London,8882,8726,156,133.6,3655,2.4,"POLYGON ((-15757.86593245643 6718301.166896753, -15758.600310191576 6718144.392853975, -15775.693769779718 6718040.588440072, -15767.021014956921 6717874.218552475, -15707.452968564216 6717974.188025476, -15583.208425728008 6718014.80726641, -15563.745839688694 6717982.15470948, -15498.822369697027 6717867.030621453, -15437.998126171797 6717754.036990317, -15316.26951750033 6717534.313494068, -15076.083743058156 6717662.830951521, -15124.115433405554 6717730.985768646, -15034.905654561335 6717781.001716542, -14885.210786389032 6717843.63422325, -14652.880281441094 6717914.553098255, -14636.260405990433 6717916.730173039, -14599.443813799844 6717799.235524135, -14590.004333532093 6717754.187150211, -14702.086467059844 6717728.121008448, -14661.433570047468 6717699.782439613, -14673.023116846123 6717588.143407292, -14667.94540221877 6717471.237799436, -14591.423251761755 6717448.832826988, -14445.414059407638 6717469.579957244, -14273.302594825711 6716872.652053223, -14339.5617694753 6716820.980065205, -14478.047610321886 6716896.687814821, -14461.056634290822 6716580.008196712, -14635.697245074272 6716600.378881569, -14706.188364921027 6716543.012475184, -14609.918632840838 6716461.843287749, -14678.192599929158 6716412.7139379345, -14810.898790745723 6716512.2830637265, -14882.220234081164 6716437.028871623, -14956.984192376545 6716388.243568042, -15023.372270060105 6716535.458986321, -15033.686383063558 6716592.418552197, -15222.098657900142 6716564.905520025, -15241.312224172008 6716508.589311294, -15330.509572506851 6716496.147586326, -15338.33864144706 6716509.197620676, -15439.8728901719 6716694.233067993, -15583.238601688052 6716937.48350301, -15716.983878870156 6716878.117981024, -15800.975656698954 6717029.797932038, -15751.109257405347 6717140.808446604, -15791.3097305317 6717200.539329667, -15806.696874300453 6717354.367837488, -15743.965842641688 6717372.4861472985, -15773.118666308663 6717266.132260224, -15654.371521243494 6717338.62264347, -15751.339606148947 6717450.889572795, -15834.725129640308 6717432.889734372, -15820.583481786643 6717568.219430491, -15956.932815373106 6717628.848662709, -15952.216306936924 6717768.365015775, -16054.024314503515 6717765.217056802, -16020.826341859693 6717816.441488743, -16056.229121462906 6717957.248763198, -15954.22293489122 6717970.033200653, -15889.612345003578 6717907.195898709, -15846.25685960637 6717938.587861274, -15873.117100187545 6718059.903948575, -15913.00047938359 6718074.866376707, -15996.203820809362 6718071.024919245, -16044.518886846965 6718256.15804567, -16092.40245381715 6718182.635856504, -16125.97552348144 6718222.046605643, -16185.900182104777 6718109.174273171, -16172.869398037863 6718250.9180977605, -16051.253078108592 6718319.823407393, -15951.36138049791 6718313.653814859, -15757.86593245643 6718301.166896753))",0.6660962974520103,Camden 019,E09000007,Camden,133.6,0.6660962974520103,30.0,3.695629770040006,0.22455089820359284,5.548191431444283,1.0
